match_id,date,league,turn,team_1,team_2,goals_1,goals_2,winner,possession_1,possession_2,goal_chances_1,goal_chances_2,shots_on_target_1,shots_on_target_2,shots_off_target_1,shots_off_target_2,offsides_1,offsides_2,goalkeeper_saves_1,goalkeeper_saves_2,fouls_1,fouls_2,attacks_1,attacks_2,dangerous_attacks_1,dangerous_attacks_2,red_cards_1,red_cards_2,bet_1,bet_x,bet_2,team_1_formation,team_2_formation,month,day_of_week,shots_1,shots_2,player_0_team_1,player_0_team_2,player_1_team_1,player_1_team_2,player_2_team_1,player_2_team_2,player_3_team_1,player_3_team_2,player_4_team_1,player_4_team_2,player_5_team_1,player_5_team_2,player_6_team_1,player_6_team_2,player_7_team_1,player_7_team_2,player_8_team_1,player_8_team_2,player_9_team_1,player_9_team_2,player_10_team_1,player_10_team_2
IFmJT43r,2021-08-28 12:30:00,PKO BP Ekstraklasa,6.0,Bruk-Bet T.,Cracovia,1.0,2.0,2.0,62,38,9.0,11.0,6.0,2.0,3.0,9.0,1.0,2.0,0.0,5.0,17.0,19.0,84.0,74.0,80.0,72.0,0.0,0.0,2.52,3.2,3.2,3 - 4 - 1 - 2,4 - 2 - 3 - 1,8,5,9.0,11.0,5.5,7.3,6.5,6.3,6.7,7.2,6.6,7.6,6.1,7.9,6.3,7.6,6.7,6.7,6.2,6.6,6.3,8.3,6.6,6.9,6.6,7.1
QovvPtID,2021-08-27 20:30:00,PKO BP Ekstraklasa,6.0,Warta Poznań,Jagiellonia Białystok,1.0,1.0,0.0,44,56,10.0,21.0,2.0,5.0,8.0,16.0,1.0,3.0,4.0,1.0,9.0,10.0,100.0,95.0,36.0,74.0,0.0,0.0,2.9,3.15,2.8,4 - 1 - 4 - 1,5 - 3 - 2,8,4,10.0,21.0,7.4,6.6,7.1,7.6,6.8,8.9,7.5,7.3,7.4,6.8,6.4,6.0,7.0,7.9,6.5,7.5,7.3,7.9,7.0,6.8,6.5,7.4
6T3Pw7LO,2021-08-27 18:00:00,PKO BP Ekstraklasa,6.0,Stal Mielec,Górnik Łęczna,2.0,0.0,1.0,43,57,6.0,14.0,3.0,3.0,3.0,11.0,3.0,3.0,3.0,1.0,16.0,18.0,79.0,105.0,74.0,87.0,1.0,0.0,2.05,3.45,4.1,3 - 4 - 2 - 1,3 - 4 - 2 - 1,8,4,6.0,14.0,7.6,5.7,7.1,6.4,7.9,6.4,5.4,6.1,7.4,6.2,6.6,6.9,7.3,6.9,8.5,6.7,9.4,6.9,7.1,6.5,7.7,6.4
2qRmEP3e,2021-08-22 17:30:00,PKO BP Ekstraklasa,5.0,Lech Poznań,Lechia Gdańsk,2.0,0.0,1.0,45,55,15.0,5.0,5.0,0.0,10.0,5.0,2.0,3.0,0.0,3.0,10.0,9.0,92.0,91.0,60.0,55.0,0.0,0.0,1.6,3.85,7.4,4 - 2 - 3 - 1,4 - 1 - 4 - 1,8,6,15.0,5.0,6.4,6.3,7.8,6.0,7.0,6.8,7.4,6.6,7.2,6.1,7.1,6.2,7.9,5.8,7.1,6.2,7.4,6.6,7.7,6.5,7.6,6.6
bBKdC3Y7,2021-08-22 15:00:00,PKO BP Ekstraklasa,5.0,Piast Gliwice,Śląsk Wrocław,1.0,1.0,0.0,53,47,10.0,13.0,3.0,4.0,7.0,9.0,1.0,5.0,3.0,2.0,14.0,14.0,84.0,85.0,67.0,89.0,0.0,0.0,2.02,3.62,4.0,4 - 2 - 3 - 1,3 - 4 - 3,8,6,10.0,13.0,6.7,6.9,6.9,7.2,7.6,7.8,8.0,6.7,7.5,6.9,6.7,7.1,7.3,6.9,6.7,7.1,6.7,6.7,7.9,7.0,6.8,6.7
hQaLvm6I,2021-08-21 20:00:00,PKO BP Ekstraklasa,5.0,Górnik Łęczna,Wisła Kraków,1.0,3.0,2.0,38,62,9.0,19.0,1.0,10.0,8.0,9.0,1.0,4.0,7.0,1.0,9.0,15.0,92.0,117.0,46.0,85.0,0.0,0.0,3.65,3.4,2.21,3 - 4 - 2 - 1,4 - 1 - 4 - 1,8,5,9.0,19.0,7.1,6.5,6.5,7.0,6.2,6.9,6.7,6.9,6.9,8.1,6.4,7.6,6.8,8.6,6.0,6.6,6.4,8.2,6.6,7.5,6.3,8.0
OhSqF5lk,2021-08-21 17:30:00,PKO BP Ekstraklasa,5.0,Cracovia,Jagiellonia Białystok,2.0,1.0,1.0,40,60,11.0,16.0,5.0,6.0,6.0,10.0,5.0,2.0,5.0,3.0,12.0,13.0,75.0,113.0,78.0,97.0,0.0,0.0,2.36,3.35,3.3,4 - 1 - 4 - 1,3 - 4 - 3,8,5,11.0,16.0,7.4,6.3,6.5,5.5,6.9,6.2,6.8,6.5,7.2,6.0,7.2,6.5,7.5,7.1,6.6,6.8,7.7,6.3,7.3,6.6,8.1,7.5
CE8vymB8,2021-08-21 15:00:00,PKO BP Ekstraklasa,5.0,Pogoń Szczecin,Stal Mielec,4.0,1.0,1.0,54,46,27.0,5.0,9.0,2.0,18.0,3.0,5.0,0.0,1.0,5.0,12.0,8.0,91.0,81.0,95.0,47.0,0.0,0.0,1.7,4.2,5.2,4 - 4 - 2,3 - 4 - 2 - 1,8,5,27.0,5.0,6.5,6.5,6.6,6.1,8.1,6.0,6.9,6.4,7.4,6.6,8.7,7.1,7.0,7.3,8.8,6.2,6.8,6.0,6.4,6.2,6.8,6.3
QHCrz7QE,2021-08-20 20:30:00,PKO BP Ekstraklasa,5.0,Radomiak Radom,Warta Poznań,1.0,0.0,1.0,48,52,12.0,8.0,4.0,1.0,8.0,7.0,1.0,3.0,1.0,3.0,14.0,20.0,85.0,87.0,74.0,68.0,0.0,0.0,2.16,3.47,3.7,4 - 4 - 2,4 - 2 - 3 - 1,8,4,12.0,8.0,6.7,7.1,7.7,6.1,7.8,5.9,7.4,7.1,7.6,6.0,7.1,6.7,8.0,7.0,8.2,6.4,7.8,6.2,7.0,6.5,6.7,6.7
nX0iYpeR,2021-08-20 18:00:00,PKO BP Ekstraklasa,5.0,Wisła Płock,Zagłębie Lubin,4.0,0.0,1.0,50,50,14.0,16.0,7.0,5.0,7.0,11.0,0.0,1.0,5.0,3.0,13.0,10.0,127.0,112.0,64.0,68.0,0.0,0.0,2.4,3.4,3.25,3 - 4 - 2 - 1,4 - 2 - 3 - 1,8,4,14.0,16.0,7.7,5.7,7.3,5.4,7.2,7.1,7.4,6.0,7.4,5.6,8.2,5.9,7.3,6.5,7.1,6.2,9.7,7.1,7.8,5.9,8.1,6.8
Oh6EaQl2,2021-08-16 18:00:00,PKO BP Ekstraklasa,4.0,Jagiellonia Białystok,Górnik Zabrze,1.0,3.0,2.0,52,48,7.0,9.0,2.0,3.0,5.0,6.0,1.0,3.0,0.0,1.0,14.0,9.0,123.0,118.0,75.0,66.0,0.0,0.0,2.28,3.4,3.5,3 - 4 - 3,3 - 5 - 2,8,0,7.0,9.0,5.3,6.5,6.7,7.2,6.4,7.0,6.4,7.0,7.1,6.5,6.2,8.6,6.5,7.9,6.1,7.3,7.0,7.7,6.8,7.6,6.6,6.5
QcpcO9R2,2021-08-15 20:00:00,PKO BP Ekstraklasa,4.0,Zagłębie Lubin,Pogoń Szczecin,2.0,0.0,1.0,36,64,15.0,11.0,3.0,3.0,12.0,8.0,0.0,1.0,3.0,1.0,12.0,9.0,52.0,60.0,35.0,75.0,0.0,0.0,3.3,3.22,2.46,4 - 2 - 3 - 1,4 - 1 - 4 - 1,8,6,15.0,11.0,7.2,6.1,6.5,6.3,7.4,6.8,7.6,6.5,7.4,5.1,7.8,6.6,7.7,6.6,7.9,7.1,7.1,6.7,7.2,6.2,7.3,6.2
b30HuTjC,2021-08-15 17:30:00,PKO BP Ekstraklasa,4.0,Śląsk Wrocław,Górnik Łęczna,0.0,0.0,0.0,56,44,12.0,6.0,2.0,1.0,10.0,5.0,1.0,1.0,1.0,2.0,15.0,13.0,95.0,89.0,106.0,53.0,0.0,0.0,1.82,3.8,4.8,3 - 4 - 2 - 1,3 - 4 - 2 - 1,8,6,12.0,6.0,6.5,7.0,7.5,6.8,8.2,7.0,7.8,7.3,7.0,6.8,6.5,7.3,6.8,6.9,6.6,6.9,7.3,7.2,7.1,7.0,6.9,7.7
UVSuGoZr,2021-08-14 20:00:00,PKO BP Ekstraklasa,4.0,Warta Poznań,Legia Warszawa,0.0,2.0,2.0,47,53,9.0,12.0,1.0,3.0,8.0,9.0,1.0,1.0,1.0,1.0,20.0,13.0,102.0,108.0,44.0,73.0,0.0,0.0,3.15,3.45,2.42,4 - 2 - 3 - 1,3 - 4 - 3,8,5,9.0,12.0,5.5,6.7,6.2,8.4,6.5,7.3,6.6,7.6,6.5,7.2,6.6,7.3,6.9,7.5,6.9,8.3,6.4,8.4,6.1,7.7,6.1,7.6
4lq1NTt9,2021-08-14 17:30:00,PKO BP Ekstraklasa,4.0,Lechia Gdańsk,Cracovia,3.0,0.0,1.0,45,55,11.0,10.0,4.0,3.0,7.0,7.0,2.0,2.0,3.0,1.0,19.0,11.0,81.0,87.0,50.0,53.0,0.0,0.0,2.27,3.35,3.55,4 - 5 - 1,4 - 5 - 1,8,5,11.0,10.0,7.2,5.6,8.8,6.0,7.1,6.2,7.2,6.3,7.3,6.9,7.1,6.2,7.5,6.6,6.6,6.3,6.8,7.3,7.5,5.9,7.4,7.1
YNm5MmdF,2021-08-14 15:00:00,PKO BP Ekstraklasa,4.0,Piast Gliwice,Wisła Płock,4.0,3.0,1.0,47,53,15.0,10.0,5.0,3.0,10.0,7.0,5.0,1.0,0.0,2.0,19.0,14.0,88.0,101.0,72.0,60.0,0.0,1.0,2.02,3.52,4.15,4 - 2 - 3 - 1,3 - 4 - 2 - 1,8,5,15.0,10.0,5.6,5.5,7.0,5.8,6.7,6.2,6.9,7.8,7.0,6.5,7.0,6.2,7.6,5.2,7.4,6.7,6.5,6.2,9.1,6.1,7.8,6.1
fwxEKRQR,2021-08-13 20:30:00,PKO BP Ekstraklasa,4.0,Stal Mielec,Wisła Kraków,2.0,1.0,1.0,44,56,11.0,17.0,6.0,5.0,5.0,12.0,2.0,4.0,4.0,4.0,10.0,21.0,102.0,109.0,82.0,96.0,0.0,0.0,3.2,3.6,2.33,3 - 4 - 1 - 2,4 - 2 - 3 - 1,8,4,11.0,17.0,7.2,6.7,7.2,6.4,7.3,6.3,7.3,6.7,7.3,7.4,6.9,6.6,7.1,6.3,7.5,6.5,7.1,6.6,7.7,7.0,7.5,7.2
Ak2A06Ze,2021-08-13 18:00:00,PKO BP Ekstraklasa,4.0,Bruk-Bet T.,Lech Poznań,1.0,3.0,2.0,56,44,12.0,16.0,5.0,5.0,7.0,11.0,1.0,0.0,2.0,4.0,7.0,20.0,77.0,69.0,50.0,43.0,0.0,0.0,5.4,3.52,1.82,5 - 3 - 2,4 - 2 - 3 - 1,8,4,12.0,16.0,5.3,7.3,7.3,6.2,7.3,7.0,5.8,7.0,6.5,7.5,6.7,6.5,6.3,6.5,7.5,6.5,6.3,8.0,6.7,7.6,6.4,7.0
xx422S4q,2021-08-09 18:00:00,PKO BP Ekstraklasa,3.0,Wisła Płock,Radomiak Radom,1.0,0.0,1.0,55,45,11.0,10.0,4.0,3.0,7.0,7.0,2.0,1.0,3.0,3.0,13.0,17.0,106.0,111.0,68.0,56.0,0.0,0.0,2.76,3.15,2.94,3 - 4 - 2 - 1,4 - 4 - 2,8,0,11.0,10.0,7.5,6.5,6.9,6.1,7.1,6.8,7.6,6.4,7.8,6.2,7.5,7.0,7.5,7.0,7.5,7.0,7.2,6.3,7.0,6.5,7.8,6.4
GS261nKk,2021-08-08 20:00:00,PKO BP Ekstraklasa,3.0,Śląsk Wrocław,Lechia Gdańsk,1.0,1.0,0.0,43,57,20.0,20.0,8.0,8.0,12.0,12.0,5.0,1.0,7.0,7.0,14.0,17.0,93.0,101.0,73.0,93.0,0.0,0.0,2.7,3.2,2.96,3 - 4 - 2 - 1,4 - 1 - 4 - 1,8,6,20.0,20.0,8.2,7.3,6.7,7.4,7.0,7.0,6.6,7.5,7.3,6.7,7.0,8.3,7.3,7.6,8.0,6.6,6.7,6.7,7.3,7.4,7.0,6.7
ncpr78dS,2021-08-08 17:30:00,PKO BP Ekstraklasa,3.0,Wisła Kraków,Raków Częstochowa,1.0,2.0,2.0,65,35,12.0,10.0,5.0,7.0,7.0,3.0,1.0,1.0,5.0,4.0,10.0,16.0,102.0,79.0,85.0,75.0,0.0,1.0,2.6,3.25,2.78,4 - 2 - 3 - 1,3 - 4 - 2 - 1,8,6,12.0,10.0,6.9,7.0,6.2,7.4,6.4,6.8,6.7,7.6,6.2,7.6,6.8,7.2,7.4,5.1,8.0,7.4,6.8,7.4,6.7,7.7,7.3,6.2
86ov8lsM,2021-08-08 15:00:00,PKO BP Ekstraklasa,3.0,Pogoń Szczecin,Piast Gliwice,1.0,0.0,1.0,58,42,10.0,14.0,2.0,5.0,8.0,9.0,3.0,0.0,5.0,1.0,8.0,12.0,97.0,82.0,77.0,75.0,0.0,0.0,2.15,3.3,3.95,4 - 1 - 4 - 1,4 - 2 - 3 - 1,8,6,10.0,14.0,8.0,6.0,8.0,6.9,7.4,7.0,7.6,7.0,7.1,7.0,8.0,7.0,7.3,6.7,7.5,6.5,7.4,6.8,7.4,6.6,6.9,6.5
vRgNBWsc,2021-08-07 17:30:00,PKO BP Ekstraklasa,3.0,Górnik Zabrze,Stal Mielec,1.0,0.0,1.0,54,46,12.0,8.0,5.0,0.0,7.0,8.0,5.0,4.0,0.0,4.0,14.0,14.0,117.0,83.0,82.0,41.0,0.0,0.0,2.3,3.56,3.3,3 - 4 - 2 - 1,3 - 4 - 2 - 1,8,5,12.0,8.0,6.6,6.5,7.6,6.3,7.7,7.0,7.2,6.5,6.9,6.8,7.3,6.8,7.8,6.2,7.3,6.4,6.9,6.0,7.3,6.5,7.1,6.4
IHhRAjc3,2021-08-07 15:00:00,PKO BP Ekstraklasa,3.0,Jagiellonia Białystok,Bruk-Bet T.,1.0,0.0,1.0,42,58,9.0,8.0,4.0,2.0,5.0,6.0,4.0,0.0,2.0,3.0,16.0,17.0,98.0,123.0,45.0,76.0,0.0,0.0,2.4,3.42,3.2,3 - 4 - 3,5 - 3 - 2,8,5,9.0,8.0,7.2,6.8,6.5,6.6,7.6,6.9,7.3,7.2,7.7,6.8,7.4,6.6,7.1,6.2,7.2,6.9,6.5,7.3,6.4,5.8,6.9,6.7
0trW9AC9,2021-08-06 20:30:00,PKO BP Ekstraklasa,3.0,Lech Poznań,Cracovia,2.0,0.0,1.0,51,49,16.0,4.0,5.0,0.0,11.0,4.0,2.0,2.0,0.0,3.0,16.0,9.0,96.0,93.0,69.0,45.0,0.0,0.0,1.75,3.76,5.5,4 - 2 - 3 - 1,4 - 4 - 2,8,4,16.0,4.0,6.5,6.2,6.8,5.9,8.1,6.4,8.1,6.8,7.1,6.4,6.6,6.3,7.5,6.3,7.0,6.3,7.0,6.1,8.0,7.2,6.7,6.3
KC1Dt9y6,2021-08-06 18:00:00,PKO BP Ekstraklasa,3.0,Górnik Łęczna,Warta Poznań,0.0,4.0,2.0,56,44,10.0,13.0,4.0,6.0,6.0,7.0,1.0,1.0,2.0,4.0,19.0,16.0,85.0,98.0,40.0,55.0,0.0,0.0,3.05,3.2,2.65,4 - 4 - 2,4 - 1 - 4 - 1,8,4,10.0,13.0,5.4,7.4,5.8,8.0,6.5,8.8,5.6,7.1,6.7,7.8,6.8,7.4,6.4,10.0,6.8,6.7,6.9,7.4,6.5,6.9,6.5,7.2
Knp36y6H,2021-08-02 18:00:00,PKO BP Ekstraklasa,2.0,Lechia Gdańsk,Wisła Płock,1.0,0.0,1.0,44,56,9.0,12.0,4.0,4.0,5.0,8.0,1.0,3.0,4.0,3.0,14.0,13.0,79.0,109.0,78.0,87.0,0.0,0.0,2.44,3.5,3.1,4 - 2 - 3 - 1,4 - 2 - 3 - 1,8,0,9.0,12.0,7.6,6.8,7.1,6.6,7.5,6.2,7.0,7.2,7.0,6.8,7.3,6.8,7.0,6.4,6.5,6.0,7.2,7.1,7.6,6.7,6.9,6.3
CK1ylTkj,2021-08-01 20:00:00,PKO BP Ekstraklasa,2.0,Jagiellonia Białystok,Raków Częstochowa,3.0,0.0,1.0,45,55,11.0,6.0,3.0,2.0,8.0,4.0,1.0,2.0,2.0,0.0,19.0,13.0,91.0,124.0,54.0,88.0,0.0,0.0,2.7,3.35,2.87,3 - 5 - 2,3 - 4 - 3,8,6,11.0,6.0,7.1,5.3,7.0,6.0,7.0,7.2,7.3,6.3,7.2,5.4,7.7,7.0,8.8,6.5,7.4,6.5,7.2,6.3,7.3,6.4,7.1,6.2
nZoe8cy5,2021-08-01 17:30:00,PKO BP Ekstraklasa,2.0,Cracovia,Śląsk Wrocław,1.0,2.0,2.0,60,40,17.0,13.0,7.0,5.0,10.0,8.0,1.0,2.0,3.0,6.0,15.0,17.0,91.0,72.0,85.0,37.0,0.0,2.0,2.18,3.36,3.8,3 - 4 - 2 - 1,4 - 4 - 2,8,6,17.0,13.0,5.8,8.3,6.3,7.6,6.2,7.4,6.2,6.0,7.4,7.4,7.9,7.1,6.5,6.7,6.2,5.4,6.4,8.0,6.8,7.8,6.5,7.1
b5kElLcb,2021-08-01 15:00:00,PKO BP Ekstraklasa,2.0,Warta Poznań,Pogoń Szczecin,1.0,1.0,0.0,38,62,6.0,20.0,1.0,6.0,5.0,14.0,2.0,2.0,5.0,0.0,14.0,10.0,81.0,102.0,49.0,89.0,1.0,1.0,3.35,3.16,2.46,4 - 2 - 3 - 1,4 - 1 - 4 - 1,8,6,6.0,20.0,7.2,6.2,7.2,6.6,6.8,7.0,8.9,7.0,6.4,7.7,7.2,7.0,2.7,7.6,6.5,9.3,6.7,7.4,6.6,7.0,6.6,7.2
UeCWl9zp,2021-07-31 20:00:00,PKO BP Ekstraklasa,2.0,Radomiak Radom,Legia Warszawa,3.0,1.0,1.0,43,57,25.0,8.0,8.0,2.0,17.0,6.0,0.0,2.0,1.0,5.0,18.0,18.0,77.0,101.0,53.0,54.0,1.0,2.0,3.8,3.4,2.16,4 - 4 - 1 - 1,3 - 4 - 3,7,5,25.0,8.0,6.4,6.4,6.9,6.4,7.5,7.3,6.6,7.1,6.5,6.7,7.4,6.8,7.3,7.1,6.4,7.6,7.2,6.4,8.2,6.1,7.5,6.8
Ucij9wMb,2021-07-31 17:30:00,PKO BP Ekstraklasa,2.0,Bruk-Bet T.,Wisła Kraków,2.0,2.0,0.0,49,51,14.0,13.0,6.0,4.0,8.0,9.0,2.0,2.0,2.0,4.0,13.0,12.0,81.0,91.0,69.0,87.0,0.0,0.0,2.85,3.35,2.7,3 - 4 - 1 - 2,4 - 2 - 3 - 1,7,5,14.0,13.0,6.4,6.9,6.4,6.8,7.6,7.0,7.0,7.6,7.9,6.8,6.4,6.6,7.9,7.1,6.6,6.7,8.1,6.7,6.3,6.5,7.1,7.0
jB0umm5d,2021-07-31 15:00:00,PKO BP Ekstraklasa,2.0,Stal Mielec,Piast Gliwice,0.0,2.0,2.0,55,45,16.0,9.0,6.0,3.0,10.0,6.0,2.0,3.0,1.0,6.0,10.0,18.0,85.0,73.0,60.0,34.0,0.0,0.0,3.25,3.36,2.4,3 - 4 - 2 - 1,4 - 2 - 3 - 1,7,5,16.0,9.0,5.9,8.0,6.7,7.1,6.8,7.3,6.9,7.2,7.0,7.3,6.1,8.5,6.4,7.1,7.1,7.7,6.8,7.4,6.8,7.9,6.5,6.7
QPpa7HjB,2021-07-30 20:30:00,PKO BP Ekstraklasa,2.0,Górnik Zabrze,Lech Poznań,1.0,3.0,2.0,41,59,6.0,13.0,5.0,9.0,1.0,4.0,1.0,4.0,6.0,4.0,13.0,10.0,84.0,105.0,50.0,107.0,0.0,1.0,3.25,3.5,2.35,4 - 4 - 2,4 - 2 - 3 - 1,7,4,6.0,13.0,6.6,7.1,5.8,6.7,6.6,7.5,6.6,6.3,5.5,6.6,5.9,6.9,6.1,7.0,6.0,8.4,6.5,7.8,7.3,8.0,6.6,7.0
v1pGskMa,2021-07-30 18:00:00,PKO BP Ekstraklasa,2.0,Zagłębie Lubin,Górnik Łęczna,3.0,1.0,1.0,51,49,7.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,13.0,13.0,115.0,98.0,73.0,68.0,0.0,0.0,1.94,3.65,4.4,4 - 2 - 3 - 1,4 - 4 - 2,7,4,7.0,4.0,6.6,5.5,7.4,6.1,7.9,6.1,7.3,6.5,7.0,6.0,7.0,7.2,7.2,6.5,8.0,6.1,7.4,6.3,7.6,6.6,8.5,7.2
dpgrBain,2021-07-26 18:00:00,PKO BP Ekstraklasa,1.0,Wisła Kraków,Zagłębie Lubin,3.0,0.0,1.0,57,43,9.0,12.0,5.0,4.0,4.0,8.0,2.0,0.0,4.0,2.0,18.0,16.0,84.0,89.0,77.0,69.0,0.0,0.0,2.25,3.45,3.51,4 - 2 - 3 - 1,4 - 2 - 3 - 1,7,0,9.0,12.0,7.7,5.7,6.8,6.2,7.2,6.9,6.5,6.7,7.3,6.6,7.3,5.6,6.7,6.0,9.2,6.4,8.3,5.6,6.7,7.4,7.4,6.8
Gt09k1rh,2021-07-25 20:00:00,PKO BP Ekstraklasa,1.0,Pogoń Szczecin,Górnik Zabrze,2.0,0.0,1.0,55,45,8.0,5.0,4.0,1.0,4.0,4.0,2.0,0.0,1.0,2.0,11.0,13.0,90.0,76.0,87.0,49.0,0.0,0.0,2.02,3.4,4.25,4 - 2 - 3 - 1,4 - 4 - 1 - 1,7,6,8.0,5.0,6.9,6.1,7.1,6.1,7.1,6.5,7.0,6.2,7.5,6.5,7.4,6.4,7.1,6.0,7.4,6.1,7.8,6.0,7.5,6.7,6.6,6.1
j7hnAJ6h,2021-07-25 17:30:00,PKO BP Ekstraklasa,1.0,Śląsk Wrocław,Warta Poznań,2.0,2.0,0.0,52,48,17.0,11.0,5.0,5.0,12.0,6.0,0.0,0.0,3.0,3.0,10.0,14.0,118.0,117.0,86.0,59.0,0.0,0.0,2.36,3.3,3.35,3 - 4 - 3,4 - 2 - 3 - 1,7,6,17.0,11.0,6.6,6.4,6.8,7.7,6.9,7.2,7.1,7.1,7.3,7.0,6.9,6.7,7.1,6.9,7.2,6.8,7.0,7.5,6.3,7.1,7.6,6.1
rskvCuxt,2021-07-25 15:00:00,PKO BP Ekstraklasa,1.0,Piast Gliwice,Raków Częstochowa,2.0,3.0,2.0,54,46,12.0,16.0,7.0,9.0,5.0,7.0,1.0,1.0,6.0,5.0,14.0,17.0,109.0,73.0,77.0,56.0,0.0,0.0,2.62,3.35,2.9,4 - 2 - 3 - 1,3 - 4 - 2 - 1,7,6,12.0,16.0,6.7,7.7,6.7,6.7,6.0,6.9,6.4,6.8,6.1,8.2,7.3,7.0,6.9,7.0,6.3,6.9,6.4,7.1,6.5,8.3,6.8,7.6
IJNXjd6U,2021-07-24 20:00:00,PKO BP Ekstraklasa,1.0,Legia Warszawa,Wisła Płock,1.0,0.0,1.0,55,45,9.0,16.0,2.0,4.0,7.0,12.0,2.0,3.0,4.0,1.0,10.0,20.0,106.0,100.0,39.0,66.0,0.0,0.0,2.3,3.1,3.9,4 - 2 - 3 - 1,4 - 2 - 3 - 1,7,5,9.0,16.0,7.4,6.0,7.5,7.0,7.4,6.9,8.4,6.6,7.7,6.4,7.2,6.8,6.9,6.2,7.6,6.7,7.4,6.9,7.0,6.4,7.2,6.6
W2PPhIyI,2021-07-24 17:30:00,PKO BP Ekstraklasa,1.0,Jagiellonia Białystok,Lechia Gdańsk,1.0,1.0,0.0,52,48,19.0,12.0,5.0,4.0,14.0,8.0,1.0,1.0,3.0,4.0,12.0,11.0,79.0,72.0,49.0,64.0,0.0,0.0,2.7,3.35,2.84,3 - 4 - 3,4 - 3 - 3,7,5,19.0,12.0,7.1,7.1,7.1,7.4,7.1,7.4,7.2,7.3,7.0,6.9,7.7,6.6,7.6,7.3,6.8,7.3,7.6,7.8,6.9,7.5,7.2,7.9
0AoCrV6g,2021-07-24 15:00:00,PKO BP Ekstraklasa,1.0,Górnik Łęczna,Cracovia,1.0,1.0,0.0,48,52,11.0,18.0,2.0,7.0,9.0,11.0,0.0,1.0,6.0,1.0,13.0,10.0,92.0,80.0,59.0,70.0,0.0,0.0,3.45,3.27,2.33,4 - 4 - 2,4 - 2 - 3 - 1,7,5,11.0,18.0,7.9,6.5,7.3,6.4,6.9,7.1,6.8,8.0,7.1,8.0,7.0,6.6,7.3,7.1,7.0,6.9,7.3,6.6,7.1,7.7,8.5,7.9
vTOTixiO,2021-07-23 20:30:00,PKO BP Ekstraklasa,1.0,Lech Poznań,Radomiak Radom,0.0,0.0,0.0,55,45,10.0,7.0,6.0,1.0,4.0,6.0,6.0,2.0,1.0,6.0,10.0,9.0,109.0,105.0,90.0,62.0,0.0,0.0,1.74,4.15,4.9,4 - 2 - 3 - 1,4 - 2 - 3 - 1,7,4,10.0,7.0,6.6,7.7,7.6,7.8,6.9,7.1,6.9,7.2,7.2,6.5,7.2,6.8,7.7,7.4,7.1,6.5,7.2,7.0,7.3,6.6,6.9,7.2
hCQLgbMB,2021-07-23 18:00:00,PKO BP Ekstraklasa,1.0,Bruk-Bet T.,Stal Mielec,1.0,1.0,0.0,52,48,10.0,4.0,3.0,3.0,7.0,1.0,3.0,0.0,2.0,2.0,11.0,16.0,70.0,62.0,45.0,39.0,0.0,0.0,2.48,3.27,3.21,3 - 5 - 2,3 - 4 - 3,7,4,10.0,4.0,6.8,6.1,7.1,6.8,8.2,7.0,6.8,7.1,5.6,7.5,6.8,6.6,7.3,7.7,7.6,7.1,6.6,7.1,6.1,6.2,6.7,6.4
bRt0Qfrq,2022-05-15 14:30:00,Eredivisie,34.0,Alkmaar,Waalwijk,1.0,3.0,2.0,66,34,14.0,9.0,6.0,5.0,4.0,2.0,3.0,0.0,2.0,5.0,10.0,13.0,134.0,66.0,52.0,20.0,0.0,0.0,1.24,6.6,11.0,4 - 3 - 3,4 - 1 - 2 - 1 - 2,5,6,10.0,7.0,5.9,7.6,7.7,8.2,6.7,7.7,5.7,6.5,6.4,7.1,6.9,6.5,7.3,6.8,6.6,6.6,6.9,7.3,5.8,7.1,7.1,7.8
xIu4PEck,2022-05-15 14:30:00,Eredivisie,34.0,Feyenoord,Twente,1.0,2.0,2.0,57,43,11.0,9.0,3.0,4.0,4.0,3.0,2.0,0.0,2.0,2.0,10.0,13.0,119.0,90.0,60.0,33.0,0.0,0.0,1.47,5.49,5.72,4 - 3 - 3,4 - 2 - 3 - 1,5,6,7.0,7.0,5.5,6.7,6.0,7.3,6.5,7.2,7.2,6.7,5.7,8.6,7.1,7.2,6.7,7.1,6.1,6.6,5.9,6.7,7.0,7.5,7.8,8.0
KtV8OYCe,2022-05-15 14:30:00,Eredivisie,34.0,Groningen,Cambuur,2.0,3.0,2.0,52,48,20.0,13.0,4.0,4.0,11.0,5.0,2.0,1.0,1.0,2.0,8.0,10.0,111.0,76.0,56.0,43.0,0.0,0.0,1.64,4.18,5.21,4 - 3 - 3,4 - 3 - 3,5,6,15.0,9.0,5.6,6.5,6.6,7.1,6.7,6.5,7.0,7.5,5.4,7.1,6.3,7.1,7.0,7.1,6.4,7.1,6.3,7.9,7.7,8.5,7.1,8.3
WUyfnx52,2022-05-15 14:30:00,Eredivisie,34.0,Heerenveen,Go Ahead Eagles,3.0,1.0,1.0,54,46,13.0,4.0,7.0,2.0,3.0,0.0,0.0,2.0,1.0,4.0,8.0,7.0,111.0,83.0,45.0,31.0,0.0,0.0,1.72,4.1,4.6,3 - 5 - 2,4 - 4 - 2,5,6,10.0,2.0,6.4,5.8,7.6,6.6,7.1,6.1,7.0,6.1,7.2,6.0,7.8,6.3,6.9,6.2,6.8,6.1,6.9,6.4,8.5,5.9,7.5,6.5
